Text,Category,Score,Label
"['son', 'dakika', 'haber', 'sana', 'teknoloji', 'bakan', 'mehmet', 'fatih', 'kacır', 'cin', 'türk', 'ekran', 'soru', 'yanıtla', 'uy', 'üretim', 'ilk', 'deyiz', 'de', 'bakan', 'kacır', 'türksat', 'an', 'ateşle', 'süreç', 'başla', 'duy', 'öte', 'yan', 'bakan', 'kacır', 'byd', 'heyet', 'anlaş']",technology,-0.9001,negatif
"['son', 'dakika', 'kurye', 'ata', 'emre', 'akman', 'yer', 'bıçakla', 'öl', 'ceza', 'belli', 'ol']",other,-0.25,negatif
"['balıkesir', 'zincir', 'restoran', 'kurye', 'olarak', 'çalış', 'üniversite', 'öğrenci', 'ata', 'emre', 'akman', 'yer', 'bıçakla', 'öl', 'erdoğan', 'özdemir', 'önce', 'ağırlaş', 'müebbet', 'hapis', 'ceza', 'ver', 'sanık', 'yaş', 'ol', 'için', 'ceza', 'yıl', 'düşür', 'aynı', 'd']",other,-0.875,negatif
"['son', 'dakika', 'haber', 'izmirde', 'orman', 'yangı', 'adnan', 'menderes', 'havaliman', 'uçak', 'sefer', 'normale', 'dön']",other,-0.25,negatif
"['son', 'dakika', 'haber', 'izmirin', 'gaziemir', 'buca', 'ilçe', 'ara', 'çık', 'orman', 'yangı', 'müdahale', 'sür', 'yangı', 'adnan', 'menderes', 'havaliman', 'yakın', 'konum', 'ol', 'yüksel', 'duman', 'neden', 'aksa', 'uçak', 'sefer', 'normale', 'dön', 'izmirin', 'cuca', 'ilçe', 'ki', 'orma']",other,-0.9001,negatif
"['son', 'dakika', 'haber', 'at', 'karar', 'resmi', 'gazete', 'il', 'vali', 'değiş']",politics,0.4588,pozitif
"['cumhurbaşkanlığı', 'taraf', 'yap', 'ata', 'resmi', 'gazete', 'yayımla', 'diyarbakır', 'valilik', 'murat', 'zoroğlu', 'malatya', 'valilik', 'seddar', 'yavuz', 'at']",politics,-0.25,negatif
"['son', 'dakika', 'haber', 'dünya', 'göz', 'abdde', 'cumhurbaşkanı', 'erdoğan', 'nato', 'zirve', 'kat']",politics,-0.7184,negatif
"['dünya', 'göz', 'abdn', 'başkent', 'washington', 'düzenle', 'nato', 'zirve', 'cumhurbaşkanı', 'erdoğan', 'katılım', 'sağla', 'nato', 'zirve', 'lider', 'ara', 'gel']",politics,-0.7184,negatif
"['son', 'dakika', 'cumhurbaşkanı', 'erdoğan', 'abdde', 'dönüş', 'önem', 'li', 'açıkla', 'suriye', 'barış', 'en', 'biz', 'fayda', 'sağla']",politics,-0.25,negatif
"['son', 'dakika', 'haber', 'cumhurbaşkanı', 'erdoğan', 'abdde', 'düzenle', 'naton', 'kuruluş', 'yıl', 'dönüm', 'tören', 'dönüş', 'uçak', 'gazeteci', 'gündem', 'ilişkin', 'soru', 'yanıtla', 'abdde', 'yap', 'f', 'savaş', 'uçak', 'anlaşma', 'ilişkin', 'soru', 'yanıtla', 'erdoğan', 'biz']",politics,-0.6124,negatif
"['son', 'dakika', 'msb', 'açıkla', 'irakın', 'kuzey', 'hava', 'harekat', 'terör', 'hedef', 'imha', 'et']",politics,-0.7906,negatif
"['milli', 'savun', 'bakanlık', 'irak', 'kuzey', 'gerçekleştirilen', 'hava', 'harekat', 'terör', 'hedef', 'imha', 'et', 'duy']",politics,-0.8402,negatif
"['kayıp', 'olarak', 'ara', 'araç', 'ölü', 'bulun']",other,-0.7184,negatif
"['son', 'dakika', 'elazığ', 'yaşa', 'dehşet', 'i', 'kadın', 'kişi', 'otomobil', 'ölü', 'bulun', 'olay', 'halil', 'çet', 'dün', 'yakın', 'kayıp', 'başvuru', 'bulun', 'rukiye', 'yıldırım', 'vur', 'sonra', 'aynı', 'silah', 'hayat', 'son', 'ver', 'şüphe', 'üzer', 'dur']",other,-0.9517,negatif
"['rüzgar', 'yağmur', 'sıcak', 'uyarı']",other,-0.4588,negatif
"['son', 'dakika', 'haber', 'meteoroloji', 'yap', 'son', 'hava', 'durum', 'tahmin', 'göre', 'doğu', 'karade', 'iç', 'kesim', 'yağmur', 'geçiş', 'gör', 'marmara', 'poyraz', 'etkili', 'ol', 'hava', 'sıcaklık', 'karade', 'ila', 'derece', 'art', 'bölge', 'önem', 'li', 'b']",other,-0.9186,negatif
"['eylem', 'tok', 'oğul', 'böyle', 'yakalan']",other,-0.4588,negatif
"['son', 'dakika', 'flaş', 'görüntü', 'istanbul', 'eyüpsultan', 'ölümlü', 'kaza', 'sonra', 'abdye', 'kaç', 'eylem', 'tok', 'oğul', 'timur', 'cihantimur', 'gözaltı', 'al', 'görüntü', 'orta', 'çık']",other,-0.9001,negatif
"['rize', 'sağanak', 'sonra', 'sel']",other,-0.25,negatif
"['son', 'dakika', 'rize', 'şiddet', 'li', 'sağanak', 'sel', 'yol', 'aç', 'kent', 'pazar', 'ilçe', 'yol', 'göl', 'dön', 'karade', 'sahil', 'yol', 'bazı', 'bölüm', 'su', 'birikinti', 'meydan', 'gel']",other,-0.9186,negatif
"['beton', 'pompa', 'kır', 'feci', 'ölüm']",other,-0.6124,negatif
"['son', 'dakika', 'haber', 'mardi', 'merkez', 'artuklu', 'ilçe', 'beton', 'pompa', 'kır', 'kol', 'alt', 'kal', 'işçi', 'yaş', 'ki', 'eşref', 'k', 'yaşam', 'yitir', 'ol', 'ilgili', 'soruşturma', 'başla']",other,-0.25,negatif
"['ilçe', 'havai', 'fişek', 'kullanım', 'yasaklan']",other,-0.4588,negatif
"['son', 'dakika', 'haber', 'mersi', 'anamur', 'ilçe', 'düğün', 'nişan', 'özel', 'gün', 'havai', 'fişek', 'kullanım', 'yasaklan', 'gürültü', 'kirlilik', 'neden', 'al', 'karar', 'oy', 'birlik', 'kabul', 'et']",other,-0.25,negatif
"['tatilci', 'dönüş', 'yol']",other,-0.6124,negatif
"['son', 'dakika', 'trafik', 'durum', 'günlük', 'kurban', 'bayra', 'tatil', 'son', 'er', 'saat', 'kala', 'tatilci', 'dönüş', 'yol', 'geç', 'tekirdağistanbul', 'yol', 'uzun', 'araç', 'kuyruk', 'oluş', 'başla']",other,-0.9325,negatif
"['tekne', 'bat', 'facia', 'yaşa']",other,-0.7184,negatif
"['son', 'dakika', 'konya', 'bulun', 'beyşehir', 'göl', 'tekne', 'alabor', 'ol', 'can', 'pazar', 'yaşa', 'an', 'kişi', 'kurtul', 'kişi', 'i', 'hayat', 'kaybet']",other,-0.875,negatif
"['ev', 'taşla', 'damat', 'öl']",other,0.0,nötr
"['son', 'dakika', 'istanbul', 'esen', 'orhan', 'd', 'kapı', 'dayan', 'ev', 'taşla', 'damat', 'salih', 'macat', 'kurşun', 'yağ', 'macat', 'hayat', 'kaybet', 'şüpheli', 'yakala', 'gözaltı', 'al']",other,-0.4588,negatif
"['arkadaş', 'taşla', 'öl']",other,0.0,nötr
"['son', 'dakika', 'haber', 'elazığ', 'tartış', 'arkadaş', 'yaş', 'ki', 'yunus', 'taşı', 'baş', 'taş', 'vur', 'öl', 'olay', 'sonra', 'kaç', 'yakalan', 'gözaltı', 'al', 'denin', 'emniyet', 'ki', 'işlem', 'sür']",other,-0.4588,negatif
"['nyt', 'fotoğrafçı', 'kurşun', 'görüntüle']",politics,-0.25,negatif
"['son', 'dakika', 'abd', 'başkan', 'aday', 'Srumpa', 'yönelik', 'suikast', 'girişim', 'dikkat', 'çek', 'görüntü', 'orta', 'çık', 'new', 'york', 'times', 'fotoğrafçı', 'doug', 'mills', 'trump', 'hemen', 'yan', 'geç', 'kurşun', 'görün', 'başar']",politics,-0.7184,negatif
"['marina', 'feci', 'kaza', 'tekne', 'bot', 'çarpış', 'deniz', 'düş']",other,-0.7184,negatif
"['son', 'dakika', 'haber', 'istanbul', 'marina', 'tekne', 'botun', 'çarpış', 'sonuç', 'deniz', 'düş', 'yaş', 'ki', 'selçuk', 'mahanoğlu', 'cansız', 'beden', 'ulaş', 'mahanoğlun', 'cenaze', 'adli', 'tıp', 'kurum', 'kal', 'soruşturma', 'sür']",other,-0.6124,negatif
"['van', 'göl', 'facia', 'can', 'kayıp', 'var']",other,-0.6124,negatif
"['son', 'dakika', 'haber', 'van', 'göl', 'tam', 'facia', 'yaşa', 'göl', 'ser', 'için', 'gir', 'arkadaş', 'kaybol', 'yap', 'arama', 'müslüm', 'ülgen', 'serhat', 'elçi', 'cansız', 'beden', 'ulaş']",other,-0.9186,negatif
"['imamoğlun', 'saldır', 'dava', 'karar']",politics,0.25,pozitif
"['son', 'dakika', 'ibb', 'başkan', 'imamoğluna', 'erzurum', 'miting', 'taşlı', 'saldırı', 'bulun', 'iddia', 'yargıla', 'sanık', 'ay', 'şar', 'gün', 'hapis', 'ceza', 'ver']",politics,-0.875,negatif
"['karabük', 'yol', 'çök', 'demiryolu', 'ulaşım', 'kapa']",other,-0.25,negatif
"['son', 'dakika', 'karabük', 'd', 'kara', 'yol', 'metrelik', 'kısım', 'çök', 'meydan', 'gel', 'çök', 'bölge', 'ak', 'toprak', 'neden', 'karabük', 'çankırı', 'demir', 'yol', 'ulaşım', 'kapa']",other,-0.875,negatif
"['yangı', 'bölge', 'kuvvet', 'li', 'rüzgar', 'sür']",other,-0.25,negatif
"['son', 'dakika', 'meteoroloji', 'yap', 'açıkla', 'göre', 'orman', 'yangın', 'etkili', 'ol', 'izim', 'kuvvet', 'li', 'rüzgar', 'sür', 'rüzgar', 'hız', 'saat', 'kilometre', 'çık', 'belir']",other,0.7184,pozitif
"['ortu', 'sağanak', 'sonra', 'sel']",other,-0.25,negatif
"['son', 'dakika', 'ordu', 'fatsa', 'ilçe', 'sağanak', 'sonra', 'sel', 'meydan', 'gel', 'ilçe', 'ev', 'su', 'bas', 'sokak', 'okul', 'bahçe', 'göl', 'dön']",other,-0.8402,negatif
"['cezae', 'yangı', 'kişi', 'duman', 'etkile']",other,-0.7184,negatif
"['son', 'dakika', 'kocaeli', 'kandıra', 'nol', 't', 'tip', 'kapalı', 'ceza', 'infaz', 'kurum', 'yangı', 'çık', 'çamaşırhane', 'çık', 'kısa', 'süre', 'sön', 'yangı', 'kişi', 'duman', 'etkile']",other,-0.9001,negatif
"['tem', 'otoyol', 'zincirleme', 'kaza', 'yaralı', 'var']",other,-0.4588,negatif
"['son', 'dakika', 'haber', 'tem', 'otoyol', 'bahçeşehir', 'mevki', 'sayı', 'araç', 'karış', 'zincirleme', 'kaza', 'meydan', 'gel', 'olay', 'yer', 'sayı', 'itfaiy', 'sağlık', 'polis', 'ekip', 'sevk', 'et']",other,-0.8402,negatif
"['emekli', 'polis', 'çifte', 'cinayet', 'baba', 'oğul', 'öl']",other,-0.8402,negatif
"['son', 'dakika', 'haber', 'çorum', 'araz', 'sul', 'kavga', 'dehşet', 'sonuçlan', 'olay', 'emekli', 'polis', 'memur', 'ahmet', 'y', 'tartış', 'kişi', 'ateş', 'aç', 'olay', 'ramazan', 'oğul', 'servet', 'y', 'hayat', 'kaybet']",other,-0.9682,negatif
"['suriye', 'uyruklu', None, 'çocuk', 'kişi', 'reh', 'al']",other,0.357,pozitif
"['son', 'dakika', 'korkunç', 'olay', 'edirne', 'suri', 'uyruklu', 'ü', 'çocuk', 'kişi', 'silah', 'reh', 'al', 'saldırgan', 'operasyon', 'düzenle', 'kıskıvrak', 'yakala', 'zanlı', 'video', 'çek', 'göçmen', 'aile', 'fidye', 'iste', 'belirle']",other,-0.975,negatif
"['son', 'dakika', 'silivri', 'mersin', 'bingöl', 'yangı', 'sayı', 'ekip', 'alev', 'müdahale', 'et']",other,-0.7184,negatif
"['istanbul', 'silivri', 'anız', 'çık', 'yangı', 'büyü', 'alev', 'yerleşim', 'bölge', 'yaklaş', 'mers', 'anamur', 'ilçe', 'ev', 'çık', 'makilik', 'zirai', 'alan', 'sıçra', 'yangı', 'hava', 'kara', 'müdahale', 'et', 'ayrıca', 'balıkesir', 'altıeylül', 'ilçe', 'bir']",other,-0.9432,negatif
"['son', 'dakika', 'haber', 'çevre', 'şehircilik', 'iklim', 'değişiklik', 'bakan', 'murat', 'kurum', 'ilk', 'açıkla']",politics,0.25,pozitif
"['çevre', 'şehircilik', 'iklim', 'değişiklik', 'bakan', 'mehmet', 'özhase', 'ki', 'görev', 'afıf', 'iste', 'özhas', 'ki', 'yer', 'atan', 'murat', 'kurum', 'ilk', 'açıklama', 'yap', 'bakan', 'kurum', 'açıklama', 'bayrak', 'devral', 'sayın', 'mehmet', 'özhase', 'ki', 'bakan', 'gibi', 'biz', 'baş', 'asır', 'felaket']",politics,-0.6124,negatif
"['son', 'dakika', 'msb', 'duy', 'irak', 'suriye', 'kuzey', 'terörist', 'etkisiz', 'hal', 'getir']",politics,-0.6124,negatif
"['msbde', 'yap', 'açıkla', 'irak', 'kuzey', 'ki', 'pençe', 'pençekilit', 'operasyon', 'bölge', 'tespit', 'et', 'pkklı', 'terörist', 'suriye', 'kuze', 'zeyt', 'dal', 'bölge', 'ki', 'pkkypgli', 'terörist', 'türk', 'silahlı', 'kuvvet', 'taraf', 'etkisiz', 'hal', 'getiri']",politics,-0.7184,negatif
"['son', 'dakika', 'msbde', 'açıkla', 'pkklı', 'terörist', 'köy', 'ki', 'mühimmat', 'depo', 'patla']",politics,-0.8402,negatif
"['milli', 'savun', 'bakanlık', 'msb', 'yap', 'açıkla', 'pkklı', 'terörist', 'dergele', 'miska', 'köy', 'ki', 'mühimmat', 'depo', 'hava', 'uçur', 'köylü', 'hayat', 'hiçe', 'say', 'köy', 'iç', 'ki', 'mühimmat', 'depo', 'patla', 'terörist', 'dergele', 'köy', 'i', 'ta']",politics,-0.9517,negatif
"['son', 'dakika', 'abdde', 'ki', 'kritik', 'dava', 'karar', 'timur', 'cihanti', 'tutukluk', 'hal', 'devam', 'karar', 'ver']",other,0.7184,pozitif
"['kemerburgazda', 'ki', 'kaza', 'oğuz', 'murat', 'aç', 'ölüm', 'ol', 'olay', 'hemen', 'sonra', 'anne', 'eylem', 'tokla', 'yurtdışı', 'kaç', 'timur', 'cihantimur', 'bugün', 'abdde', 'nci', 'kez', 'hâkim', 'karşı', 'çık']",other,0.25,pozitif
"['ali', 'koç', 'selahattin', 'baki', 'ifade', 'çağrıl']",sports,0.4588,pozitif
"['son', 'dakika', 'haber', 'galatasarayfenbe', 'derbi', 'sonra', 'ki', 'olay', 'ilişkin', 'fenerbahçe', 'kulüp', 'başkan', 'ali', 'koç', 'yönetim', 'kurul', 'üye', 'selahattin', 'baki', 'ifade', 'çağrıl']",sports,0.25,pozitif
"['siyasi', 'provokasyon', 'uyarı', 'kim', 'amaç', 'hareket', 'et', 'iyi', 'bil']",politics,0.4588,pozitif
"['cumhurbaşkanı', 'dış', 'politika', 'güvenlik', 'başdanışman', 'büyükelçi', 'akif', 'çağatay', 'kılıç', 'cumhurbaşkanı', 'yardımcı', 'cevdet', 'yılmaz', 'gaziantep', 'büyükşehir', 'beledi', 'başkan', 'fatma', 'şahin', 'provokasyon', 'uyarı', 'bulun']",politics,0.4588,pozitif
"['doğurganlık', 'hız', 'azal', 'çalışta']",politics,0.25,pozitif
"['ak', 'parti', 'genel', 'merkez', 'sosyal', 'politika', 'başkanlık', 'türkiye', 'demografik', 'değişim', 'toplam', 'doğurganlık', 'hız', 'azal', 'sonuç', 'politika', 'öneri', 'çalış', 'düzenle']",politics,-0.4588,negatif
"['ingiltere', 'merkez', 'banka', 'politika', 'faiz', 'değiş']",economics,-0.4588,negatif
"['ingiltere', 'merkez', 'banka', 'politika', 'faiz', 'piyas', 'beklenti', 'doğrultu', 'yüz', 'te', 'sabit', 'tut', 'anadolu', 'ajan']",economics,-0.25,negatif
"['avrupa', 'merkez', 'banka', 'faiz', 'karar', 'açıkla']",economics,0.25,pozitif
"['geçen', 'ay', 'baz', 'puanlık', 'indir', 'git', 'avrupa', 'merkez', 'banka', 'temel', 'politika', 'faiz', 'beklenti', 'paralel', 'şekil', 'sabit', 'bırak']",economics,-0.7184,negatif
"['fed', 'ekonomik', 'büyü', 'yavaşla', 'bekle']",economics,-0.4588,negatif
"['abd', 'merkez', 'banka', 'fed', 'ülke', 'yaklaş', 'seçim', 'iç', 'politika', 'jeopolitik', 'çatışma', 'enflasyon', 'ilişkin', 'belirsizlik', 'neden', 'gelecek', 'ay', 'ekonomi', 'yavaş', 'büyü', 'bekle', 'bil']",economics,-0.9186,negatif
"['tbmm', 'başkan', 'kurtul', 'washington', 'abd', 'düşünce', 'kuruluş', 'temsilci', 'ara', 'gel']",politics,0.4588,pozitif
"['tbmm', 'başkan', 'numan', 'kurtul', 'yakın', 'çevre', 'var', 'ol', 'sorun', 'sürat', 'çöz', 'barış', 'perspektif', 'orta', 'kon', 'bölge', 'ülke', 'ara', 'nor', 'temin', 'et', 'dış', 'politika', 'perspek', 'önem', 'li', 'başlık', 'biri', 'i', 'de']",politics,-0.7906,negatif
"['merkez', 'banka', 'bugün', 'bekle']",economics,0.0,nötr
"['türkiye', 'cumhuriyet', 'merkez', 'banka', 'tcmb', 'bugün', 'faiz', 'karar', 'açıkla', 'para', 'politika', 'kurul', 'ppk', 'toplantı', 'mayıs', 'ay', 'ol', 'gibi', 'haziran', 'ay', 'politika', 'faiz', 'sabit', 'bırak', 'karar', 'çık', 'bekle']",economics,-0.7184,negatif
"['ecb', 'fazla', 'faiz', 'indirim', 'kaçın', 'temel', 'politika', 'faiz', 'değiş']",economics,0.4588,pozitif
"['avrupa', 'merkez', 'banka', 'ecb', 'temel', 'politika', 'faiz', 'piyas', 'beklenti', 'doğrultu', 'sabit', 'tut', 'anadolu', 'ajan']",economics,0.4588,pozitif
"['merkez', 'banka', 'politika', 'faiz', 'yüz', 'sabit', 'bırak']",economics,-0.6124,negatif
"['türkiye', 'cumhuriyet', 'merkez', 'banka', 'tcmb', 'para', 'politika', 'kurul', 'ppk', 'politika', 'faiz', 'ol', 'hafta', 'vade', 'li', 'repo', 'ihale', 'faiz', 'oran', 'değiş', 'yüz', 'tut', 'anadolu', 'ajan']",economics,-0.7906,negatif
"['abd', 'düşünce', 'kuruluş', 'temsilci', 'buluş']",politics,0.6124,pozitif
"['tbmm', 'başkan', 'numan', 'kurtul', 'yakın', 'çevre', 'var', 'ol', 'sorun', 'sürat', 'çöz', 'barış', 'perspektif', 'orta', 'kon', 'bölge', 'ülke', 'ara', 'nor', 'temin', 'et', 'dış', 'politika', 'perspek', 'önem', 'li', 'başlık', 'biri', 'i', 'de']",politics,-0.7906,negatif
"['fed', 'faiz', 'indirim', 'önce', 'güven', 'ihtiyaç', 'var']",economics,0.7184,pozitif
"['abd', 'merkez', 'banka', 'fed', 'ülke', 'enflasyon', 'yıl', 'mütevaz', 'ilerle', 'kaydet', 'enflasyon', 'sürdürülebilir', 'şekil', 'yüz', 'hedef', 'hareket', 'et', 'dair', 'fazla', 'güven', 'kazan', 'politika', 'faiz', 'düşür', 'bekle', 'belir']",economics,-0.7906,negatif
"['cumhurbaşkanı', 'aday', 'münazara', 'sar', 'ayrıl']",politics,0.25,pozitif
"['iran', 'cumhurbaşkanı', 'seçim', 'ikinci', 'tur', 'yarış', 'cumhurbaşkanı', 'aday', 'pezeşkiyan', 'celil', 'canlı', 'yayın', 'karşı', 'karşı', 'gel', 'dış', 'politika', 'internet', 'yasak', 'ülke', 'sorun', 'tartış', 'ikili', 'münazara', 'son', 'birbiri', 'sar', 'salond']",politics,-0.875,negatif
"['rusya', 'merkez', 'banka', 'faiz', 'önem', 'li', 'ölçü', 'artır', 'mesaj']",economics,0.7184,pozitif
"['rusya', 'merkez', 'banka', 'enflasyon', 'hedef', 'seviye', 'ulaş', 'için', 'temmuz', 'yap', 'toplantı', 'politika', 'faiz', 'önem', 'li', 'ölçü', 'artış', 'yap', 'bil', 'anadolu', 'ajan']",economics,0.25,pozitif
"['mhpli', 'semih', 'yalçın', 'gidiş', 'özgür', 'efendi', 'gemi', 'batır', 'kaptan', 'ol']",politics,0.0,nötr
"['mhp', 'genel', 'başkan', 'yardımcı', 'istanbul', 'milletvekili', 'semih', 'yalçın', 'dümen', 'özgür', 'özel', 'geç', 'chp', 'gemi', 'yerel', 'seçim', 'beri', 'el', 'nino', 'misali', 'siyaset', 'kasırga', 'alt', 'gir', 'chp', 'politika', 'umman', 'ora', 'ora', 'sürükle', 'boy', 'büyük', 'd']",politics,-0.6124,negatif
"['cumhurbaşkanı', 'dış', 'politika', 'güvenlik', 'başdanışman', 'kılıç', 'alman', 'bakan', 'pent', 'kabul', 'et']",politics,-0.25,negatif
"['cumhurbaşkanı', 'dış', 'politika', 'güvenlik', 'başdanışman', 'büyükelçi', 'akif', 'çağatay', 'kılıç', 'almanya', 'hessen', 'eyalet', 'federal', 'avrupa', 'iş', 'bakan', 'manfred', 'pentz', 'beraber', 'ki', 'heyet', 'kabul', 'et', 'anadolu', 'ajan']",politics,-0.25,negatif
"['aa', 'finans', 'ppk', 'beklenti', 'anket', 'sonuçlan']",economics,-0.4588,negatif
"['aa', 'finans', 'beklenti', 'anket', 'kat', 'ekonomist', 'tamam', 'türkiye', 'cumhuriyet', 'merkez', 'banka', 'tcmb', 'politika', 'faiz', 'yüz', 'sabit', 'bırak', 'bekle', 'anadolu', 'ajan']",economics,-0.875,negatif
"['filistinli', 'yönetmen', 'maha', 'haj', 'filistinde', 'yaşanılan', 'sinema', 'etki', 'anlat']",politics,0.0,nötr
"['filistinli', 'yönetmen', 'maha', 'haj', 'gazze', 'devam', 'et', 'israil', 'saldırı', 'ilişkin', 'nere', 'git', 'git', 'yap', 'yap', 'işgal', 'politika', 'yaşa', 'durum', 'ora', 'de', 'anadolu', 'ajan']",politics,-0.8402,negatif
"['youtube', 'kişi', 'taklit', 'et', 'yapay', 'zeka', 'içerik', 'kal', 'talep', 'et']",technology,-0.6124,negatif
"['youtube', 'yapay', 'zeka', 'taraf', 'üre', 'içerik', 'etiketle', 'başla', 'önce', 'siz', 'aktar', 'ay', 'iç', 'şirket', 'önem', 'li', 'politika', 'değişiklik', 'git', 'youtup', 'insan', 'yüz', 'ses', 'taklit', 'et', 'yapay', 'zeka', 'içerik']",technology,-0.7184,negatif
"['fed', 'faiz', 'oran', 'zaman', 'düşür']",economics,0.4588,pozitif
"['küresel', 'piyasa', 'göz', 'fede', 'dön', 'sene', 'eylül', 'ay', 'faiz', 'indir', 'ol', 'dair', 'ver', 'sinyal', 'enflasyon', 'iste', 'rakam', 'ulaş', 'olumsuz', 'tablo', 'dönüş', 'peki', 'fed', 'temmuz', 'faiz', 'karar', 'zaman', 'açıkla', 'faiz', 'or']",economics,0.0,nötr
"['kkmde', 'faiz', 'alt', 'sınır', 'in']",economics,-0.25,negatif
"['türkiye', 'cumhuriyet', 'merkez', 'banka', 'tcmb', 'kur', 'korumalı', 'mevduat', 'kkm', 'türk', 'lira', 'tl', 'mevduat', 'geçiş', 'destekle', 'kkm', 'hesap', 'azal', 'yönelik', 'adım', 'devam', 'et']",economics,-0.8402,negatif
"['merkez', 'banka', 'faiz', 'karar', 'bugün', 'açıkla']",economics,0.4588,pozitif
"['türkiye', 'cumhuriyet', 'merkez', 'banka', 'haziran', 'ayı', 'enflasyon', 'rakam', 'bugün', 'açıkla', 'göz', 'yap', 'toplantı', 'çevir', 'beklenti', 'anket', 'piyasa', 'nabız', 'tut', 'ekonomis', 'yap', 'toplantı', 'sonra', 'merkez', 'banka', 'ay', 'faiz', 'oran', 'sabit', 'i']",economics,-0.25,negatif
"['merkez', 'banka', 'haziran', 'ayı', 'faiz', 'karar']",economics,0.4588,pozitif
"['türkiye', 'cumhuriyet', 'merkez', 'banka', 'tcmb', 'haziran', 'faiz', 'oran', 'için', 'geri', 'say', 'başla', 'ayrıca', 'aa', 'taraf', 'ekonomis', 'yap', 'faiz', 'oran', 'beklenti', 'anket', 'yayınla', 'peki', 'merkez', 'banka', 'haziran', 'faiz', 'oran', 'zaman', 'açıkla', 'beklenti', 'yön', 'iş']",economics,0.4588,pozitif
"['merkez', 'banka', 'haziran', 'faiz', 'karar', 'bekle']",economics,0.4588,pozitif
"['türkiye', 'cumhuriyet', 'merkez', 'banka', 'tcmb', 'haziran', 'faiz', 'karar', 'için', 'bekleyiş', 'başla', 'bu', 'beraber', 'aa', 'finans', 'ekonomist', 'yap', 'faiz', 'beklenti', 'anket', 'yayınla', 'sektör', 'nabız', 'tut', 'peki', 'merkez', 'banka', 'faiz', 'karar', 'zaman', 'açıkla', 'bekle']",economics,0.7906,pozitif
"['analiz', 'nüfus', 'yaşlanma', 'tüm', 'sosyal', 'denge', 'etkile']",other,0.6124,pozitif
"['nüfus', 'yaşla', 'işgücü', 'piyasa', 'sosyal', 'politika', 'kentsel', 'planla', 'emeklilik', 'uza', 'sayı', 'politika', 'etkile', 'bu', 'birlikte', 'kuşaklararası', 'etkileşim', 'aile', 'akrabalık', 'yapı', 'ilişki', 'değiş', 'anadolu', 'ajan']",other,0.0,nötr
"['ak', 'parti', 'doğurganlık', 'hız', 'ki', 'azal', 'ilişkin', 'çalış', 'düzenle']",politics,-0.25,negatif
"['ak', 'parti', 'genel', 'merkez', 'sosyal', 'politika', 'başkanlık', 'türkiye', 'demografik', 'değişim', 'toplam', 'doğurganlık', 'hız', 'azal', 'sonuç', 'politika', 'öneri', 'çalış', 'düzenle', 'anadolu', 'ajan']",politics,-0.25,negatif
"['imf', 'fed', 'politika', 'faiz', 'en', 'az', 'son', 'mevcut', 'seviye', 'tut']",economics,-0.4588,negatif
"['uluslararası', 'para', 'fonu', 'imf', 'başkan', 'kristalina', 'georgieva', 'abd', 'merkez', 'banka', 'fed', 'politika', 'faiz', 'oran', 'en', 'az', 'son', 'mevcut', 'seviye', 'tut', 'gerek', 'söyle', 'anadolu', 'ajan']",economics,-0.25,negatif
"['ecb', 'politika', 'faiz', 'sabit', 'tut']",economics,0.0,nötr
"['son', 'dakika', 'haber', 'avrupa', 'merkez', 'banka', 'ecb', 'temel', 'politika', 'faiz', 'piyas', 'beklenti', 'doğrultu', 'sabit', 'tut']",economics,0.4588,pozitif
"['powell', 'faiz', 'indir', 'açıklama']",economics,-0.25,negatif
"['abd', 'merkez', 'banka', 'fed', 'başkan', 'jerome', 'powell', 'yıl', 'ilk', 'çeyrek', 'ait', 'veri', 'faiz', 'oran', 'düşür', 'için', 'güven', 'destekle', 'belir', 'en', 'son', 'enflasyon', 'veri', 'mütevaz', 'ilerle', 'göster', 'fazla', 'iyi', 'veri', 'enflasyon', 'yüz']",economics,-0.4588,negatif
"['uzman', 'merkez', 'banka', 'faiz', 'karar', 'değerlen']",economics,0.7184,pozitif
